,lemma,count,pos
1277,circle,22,n
1278,didst_thou,22,n
1279,yellow,22,n
1280,smith,22,n
1281,figure,22,n
1282,fifth,22,n
1283,backwards_forward,22,n
1284,persuade,22,n
1285,lotty,22,n
1286,mysterious,21,a
1287,obey,21,n
1288,bake,21,n
1289,wherever,21,n
1290,mile,21,n
1291,feed,21,n
1292,ladder,21,n
1293,post,21,n
1294,sweep,21,n
1295,altogether,21,r
1296,piece_gold,21,n
1297,true_bride,21,n
1298,angrily,21,r
1299,settle,21,v
1300,obeyed,21,n
1301,flee,21,n
1302,fiddle,21,n
1303,spindle,21,n
1304,thread,21,n
1305,thirst,21,n
1306,roseken,21,n
1307,trust,21,n
1308,begin_weep,21,n
1309,oven,21,r
1310,plain,21,n
1311,round_neck,21,n
1312,greet,21,n
1313,ascend,21,n
1314,smooth,21,n
1315,maid_maleen,21,n
1316,cure,21,n
1317,illustration,21,n
1318,throne,21,n
1319,breathe,21,n
1320,daylight,21,n
1321,passion,21,n
1322,crowd,21,n
1323,opportunity,21,n
1324,nothing_else,21,r
1325,wide_world,21,n
1326,measure,21,n
1327,unless,21,n
1328,bearskin,21,n
1329,ashamed,21,v
1330,one-eye,21,n
1331,engage,21,n
1332,driven,21,n
1333,cease,21,n
1334,otherwise,21,r
1335,three-eyes,21,n
1336,fact,21,n
1337,pierce,21,n
1338,quite_alone,20,n
1339,beer,20,n
1340,prisoner,20,n
1341,delightful,20,n
1342,coin,20,n
1343,mutter,20,n
1344,silk,20,n
1345,prayer,20,n
1346,famous,20,a
1347,mantle,20,n
1348,attempt,20,n
1349,spent,20,n
1350,echoed,20,n
1351,tunnel,20,n
1352,oak-tree,20,a
1353,convent,20,n
1354,dreamt,20,n
1355,noon,20,n
1356,trunk,20,n
1357,wrap,20,n
1358,fight,20,n
1359,silence,20,n
1360,shock,20,n
1361,scholar,20,n
1362,snore,20,n
1363,wretched,20,v
1364,joke,20,n
1365,passing,20,n
1366,smoke,20,n
1367,diamond,20,n
1368,terribly,20,r
1369,breast,20,n
1370,waggoner,20,n
1371,sexton,20,n
1372,depth,20,n
1373,fell_dead,20,n
1374,cord,20,n
1375,little_three-eyes,20,n
1376,white_dove,20,n
1377,spider,20,n
1378,alight,20,n
1379,every_morning,20,v
1380,landlord,20,n
1381,misery,20,n
1382,honest,20,n
1383,obtain,20,v
1384,jack_hedgehog,20,n
1385,seven_dwarf,20,n
1386,accompany,20,n
1387,fritz_franz,20,n
1388,flag,20,n
1389,cool,19,n
1390,hero,19,n
1391,learn_shudder,19,n
1392,entreat,19,n
1393,assemble,19,a
1394,praise,19,n
1395,prove,19,n
1396,darling,19,v
1397,jump,19,n
1398,exchange,19,n
1399,torn,19,n
1400,broad,19,a
1401,marshal,19,n
1402,swim,19,n
1403,shelter,19,n
1404,canst_thou,19,n
1405,plucked,19,n
1406,pilgrim,19,n
1407,kreuzer,19,n
1408,direction,19,n
1409,scratch,19,n
1410,useful,19,a
1411,aloud,19,n
1412,twig,19,n
1413,curse,19,n
1414,unknown,19,a
1415,pleasant,19,n
1416,unfortunate,19,n
1417,poison,19,n
1418,truly,19,r
1419,market,19,n
1420,recognise,19,n
1421,friendly,19,r
1422,flew_away,19,n
1423,brave,19,n
1424,sparkle,19,n
1425,loose,19,a
1426,occur,19,n
1427,look_around,19,n
1428,especially,19,r
1429,healthy,19,a
1430,appearance,19,n
1431,summer,19,n
1432,exquisite,19,n
1433,perish,19,n
1434,neighbourhood,19,n
