,lemma,count,pos
1316,ercildoun,3,n
1317,romantic,3,a
1318,distinguish,3,n
1319,doubtful,3,n
1320,stout,3,n
1321,handsome,3,n
1322,excite,3,n
1323,starve,3,n
1324,hour_midnight,3,n
1325,attract,3,n
1326,halve-net,3,n
1327,assent,3,n
1328,along_road,3,n
1329,experienced,3,a
1330,pack,3,n
1331,mutton,3,n
1332,create,3,n
1333,fountain,3,n
1334,pure,3,n
1335,safely,3,r
1336,risk,3,n
1337,gaun,3,n
1338,adventure,3,n
1339,transform,3,n
1340,ought,3,n
1341,troubled,3,a
1342,eldest_daughter,3,n
1343,lamentation,3,n
1344,quietly,3,r
1345,peasant,3,n
1346,native,3,a
1347,amidst,3,n
1348,wrong,3,a
1349,luck,3,n
1350,treat,3,n
1351,cloth,3,n
1352,kenzies,3,n
1353,scorn,3,n
1354,hound,3,n
1355,recovery,3,n
1356,furious,3,a
1357,ding,3,v
1358,expertness,3,n
1359,bind,3,n
1360,individual,3,a
1361,chosen,3,n
1362,america,3,n
1363,prospect,3,n
1364,couldna,3,n
1365,crawford,3,n
1366,gaes,3,n
1367,appellation,3,n
1368,salute,3,n
1369,difference,3,n
1370,milk,3,n
1371,toward,3,n
1372,glide,3,n
1373,pastor,3,n
1374,grasped,3,n
1375,remonstrance,3,n
1376,faulder,3,n
1377,swallow,3,n
1378,discourse,3,n
1379,convert,3,n
1380,richard,3,n
1381,ceiling,3,n
1382,cleave,3,n
1383,complain,3,n
1384,credit,3,n
1385,clad,3,n
1386,moll,3,n
1387,confess,3,n
1388,propose,3,n
1389,beast,3,n
1390,fame,3,n
1391,wash_clothes,3,n
1392,pleased,3,a
1393,priest,3,n
1394,conceive,3,n
1395,fleetness,3,n
1396,calculate,3,n
1397,prepare,3,n
1398,hunger,3,n
1399,possible,3,a
1400,real,3,a
1401,strain,3,n
1402,else,3,r
1403,gown,3,n
1404,otherwise,3,r
1405,dame,3,n
1406,task,3,n
1407,didna,3,n
1408,pain,3,n
1409,peril,3,n
1410,dimple,3,n
1411,douce,3,n
1412,gudeman,3,n
1413,excuse,3,n
1414,skull,3,n
1415,adventurous,3,a
1416,good_deal,3,n
1417,trust,3,n
1418,measure,3,n
1419,superstitious,3,a
1420,remote,3,n
1421,fourth,3,a
